TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1462390946121895938,Fabian,kxSmtLU38317,4047233836,0,194,569,"@_paulwetzel @maxim_k @LarsBStern @Das_Bauamt @LiberalMut Richtig, aber bei den Risikogruppen setzen wir auf Eigenverantwortung. Da sie aber, sofern sie im Krankenhaus landen, auch mir als geimpftem jungen Menschen eine Gefahr darstellen, weil ich ja vielleicht unabhängig von Corona mal auf die Intensiv muss ist die Alternative Lockdown",de,,2021-11-21 12:02:26.000,COVID,negative,0.02,0.00,0.98,"@_paulwetzel @maxim_k @LarsBStern @Das_Bauamt @LiberalMut right, but we rely on personal responsibility for the risk groups. But since they, if they end up in the hospital, they also pose a danger to me as a vaccinated young person, because I may have to go to intensive care independently of Corona, the alternative lockdown is",0
1462421148998713352,Tunnelblume (•‿•)🌷🥀🌻,kidssindwichtig,1325332418212065281,22,616,950,"RT @patientWords: Am Abgrund: Deutschland wurde soeben von Bulgarien zum Hochrisikogebiet erklärt.

Liebe Politiker: In dieser Situation, i…",de,"Hessen, Deutschland",2021-11-21 14:02:27.000,COVID,negative,0.00,0.01,0.99,"RT @patientWords: On the brink: Germany has just been declared a high-risk area by Bulgaria.

Dear politicians: In this situation, i...",0
1462662773817626628,Michael Klein🟥🏳️‍🌈🟥🏳️‍🌈🟥🏳️‍🌈,Michael10415865,1076328388971905025,127,269,369,"RT @risklayer: 7-Tage-Inzidenz über 400

7-Tage-Schnitt der gemeldeten #Corona Todesfälle: 201

Hospitalisierte #Corona Fälle (Stationär UN…",de,"Düsseldorf, Deutschland",2021-11-22 06:02:34.000,COVID,negative,0.00,0.11,0.89,"RT @risklayer: 7-day incidence above 400

7-day average of reported #Corona deaths: 201

Hospitalized #Corona cases (inpatient UN...",0
1462859127802281992,amais_sade,amais_sade,1456329326580977664,0,1,31,"@PatrickJehle1 @martymacmarty Just regular driving is very dangerous.
re corona: we must accept the risk of some amount of damage to our populations. Having a permanent crisis is unbecoming.
If vaccines doesn’t stop spread, why force people to vax? They can make a choice, like smoking or driving https://t.co/1P8MDFY2Qa",en,,2021-11-22 19:02:49.000,COVID,negative,0.00,0.01,0.99,NULL,0
1462874232724115461,There is glory in prevention #TeamKinderschutz 🔥,werichhier,264722449,45,820,798,"RT @risklayer: Tagesendstand 22/11

Am heutigen #Montag wurden 199 neue #Corona Todesfälle gemeldet. 🕯️🖤
7-Tage-Schnitt: 207

Dazu 39.014 n…",de,,2021-11-22 20:02:50.000,COVID,negative,0.00,0.02,0.98,"RT @risklayer: Daily balance 22/11

As of todays #Montag, 199 new #Corona deaths were reported. ?????
7-day average: 207

In addition, 39,014 n...",0
1462886578741776385,Ulrich Hüning,UHuning,1461585534715846658,0,0,2,"@MedAIActivist @ashutoshdhingra @EricTopol Maybe I am not that in it with postnatals, and maybe my point of view is more simple…
In Germany risk for kids to die in the traffic, or FLU, is much higher than to die of COVID.
Moreover long term damage in traffic is not to underestimate, same with severe “Long-Flu”- effects…",en,,2021-11-22 20:51:54.000,COVID,negative,0.00,0.00,1.00,NULL,0
1462916788103098373,Pablo Orellana,soldadoryan,9215872,39,2682,5001,RT @kniggem: 🇺🇸🇩🇪 The CDC is now advising Americans to “avoid travel to Germany” and has raised its travel Covid risk assessment for the co…,en,Chile,2021-11-22 22:51:56.000,COVID,negative,0.00,0.00,1.00,NULL,0
1462964795129405446,DOliver,DOliver16,274846982,1,193,391,"RT @over_711: This corona virus 19 thing, is ohhhh so confusing https://t.co/xS3aKEl4Ft",en,,2021-11-23 02:02:42.000,COVID,negative,0.00,0.00,1.00,NULL,0
1463010129536761865,Eğitim,Egitim103255,1460525897820291074,3,91,97,RT @ahmetreishere: @ufukcayiroglu9 Dear @WHO cases have increased in turkey because of the corona virus We risk our lives by going to schoo…,en,,2021-11-23 05:02:50.000,COVID,negative,0.01,0.01,0.98,NULL,0
1463010146058219522,Eğitim,Egitim103255,1460525897820291074,3,91,97,RT @ahmetreishere: @Cabir55244942 Dear @WHO cases have increased in turkey because of the corona virus We risk our lives by going to school…,en,,2021-11-23 05:02:54.000,COVID,negative,0.01,0.01,0.98,NULL,0
1463100771986194436,HInerle,HInerle,19811387,21,392,1397,"RT @risklayer: Tag 631 #Corona Update 23/11 12:00 Uhr

Über 100.000 gemeldete #Corona Todesfälle in #Deutschland 🇩🇪

#MehralseineZahl",de,Somewhere in the nowhere,2021-11-23 11:03:01.000,COVID,negative,0.00,0.39,0.61,"RT @risklayer: Day 631 #Corona Update 23/11 12:00

Over 100,000 reported #Corona deaths in #Deutschland ????

#MehralseineZahl",0
1463188648761991180,@_Scheissesturm,_Scheissesturm,19469224,1,3940,4978,"RT @PaulEnglishhack: A respiratory specialist writes:

‘Even if you’re not worried about your own risk from Covid, you can’t know the risk…",en,Leith-Berlin-Potsdam-Pilrig,2021-11-23 16:52:13.000,COVID,negative,0.28,0.01,0.71,NULL,0
1463294370895962112,Ł€ŞŦ€Ř♐ βØŘiҜ€ŇŞiŞ♒ ŘØĐŽ,Speaker_5_Tones,203744474,2741,11417,12434,RT @kylegriffin1: Unvaccinated people are 6 six times as likely to risk testing positive for the coronavirus and 14 times as likely to die…,en,"Tokyo,instagram.com/Les3DArt",2021-11-23 23:52:19.000,COVID,negative,0.00,0.00,1.00,NULL,0
1463294371340640267,paul dassori a,pauldassoria,1377462524,247,824,975,"RT @jorgeadedo: Las vacunas covid no inmunizan, no evitan contagio y presentan riesgos, pero son necesarias nuevas dosis de manera regular…",es,,2021-11-23 23:52:19.000,COVID,negative,0.05,0.16,0.79,"RT @jorgeadedo: Covid vaccines do not immunize, do not prevent contagion and present risks, but new doses are needed on a regular basis...",0
1463354783713087492,Yunho wut? 🏴,YunhoThatsWut,1288413585287385088,0,168,293,@JoeThompsonMD Kids were never at risk from covid you numbskull. Let them breathe,en,,2021-11-24 03:52:22.000,COVID,positive,0.82,0.02,0.16,NULL,0
1463369882892783616,Grass Roots 🌸,Grassrootspolly,1426842715598118913,4,150,335,RT @Blackie_White: Abstract 10712: Mrna COVID Vaccines Dramatically Increase Endothelial Inflammatory Markers and ACS Risk as Measured by t…,en,"Melbourne, Victoria",2021-11-24 04:52:22.000,COVID,negative,0.00,0.05,0.95,NULL,0
1463536022743093257,Imma Clarà💜💜💜💜,imma_clara,914441475521433600,0,361,565,"Per protegir els grups més vulnerables davant la COVID, avalua l’exposició al risc i recorda:

↔️ Distància 
🤲 Mans
😷 Mascareta 
🌬 Ventilar sovint
📉 Reduir contactes socials",ca,,2021-11-24 15:52:33.000,COVID,negative,0.01,0.21,0.78,"To protect the most vulnerable groups against COVID, evaluate risk exposure and remember:

?? Distance 
?? Hands
?? Mask 
?? Ventilate often
?? Reduce Social Contacts",0
1463641738967498759,Alexandra Bergson,AlexandBergson,1456406704887943171,0,2,21,"@vanillachai1027 @safeschoolsny @NYCSchools Especially in NYC, which had such a terribly high death toll 18 months ago, but has been relatively safe since then.  Why are we pretending that, when so many of us already had Covid, we are still at the same level of risk?  It's completely counter-productive.",en,,2021-11-24 22:52:38.000,COVID,mixed,0.30,0.01,0.69,NULL,0
1463644493375315980,Liv in Chaos,chaosimkittel,2182438241,241,2394,1047,"RT @risklayer: Over 100,000 #Corona deaths in #Germany since the start of the pandemic with unfortunately many more to come in the next wee…",en,Deutschland,2021-11-24 23:03:35.000,COVID,negative,0.00,0.00,1.00,NULL,0
1463704875389407239,Twytterina,Twytterina,2279362477,364,259,346,RT @uwe_kamann: Ich bin über unsere Politik maßlos in Bezug zur Coronapolitik enttäuscht. Das Wirrwarr führt nur zu Verdrossenheit. In mein…,de,Im wilden Osten Deutschlands,2021-11-25 03:03:31.000,COVID,negative,0.00,0.01,0.99,RT @uwe_kamann: I am immensely disappointed with our policy regarding the corona policy. The confusion only leads to disenchantment. In my...,0
1463719996773875712,Illy,irwiereichtes,1293469415149797376,27,1204,2784,"RT @MarioWettlaufer: @Risklayer, Stand eben, 99% verifiziert:
~73.800 #Neuinfektionen - Rekord!
~ 453 #Inzidenz bundesweit - Rekord!
326 Ve…",de,,2021-11-25 04:03:36.000,COVID,neutral,0.00,1.00,0.00,"RT @MarioWettlaufer: @Risklayer, as of, 99% verified:
~73,800 #Neuinfektionen - record!
~ 453 #Inzidenz nationwide - record!
326 Ve...",0
1463840831501180932,Brackwasserkapitän 💉🩹 Pandemic Impfboy 👨‍⚕️🥼,FLebemann,1452904970492289031,0,8,15,"@MB234340993 @TFruehmark Corona ist für Kinder ein geringeres Risiko als Grippe, oder die Gefahr zu ertrinken. Je Dosis gibt es min. eine Chance von 1:5000 auf Myokarditis und andere schwere Nebenwirkungen. https://t.co/8Zw82M8pOc",de,,2021-11-25 12:03:45.000,COVID,negative,0.00,0.00,1.00,"@MB234340993 @TFruehmark Corona is a lower risk for children than flu, or the risk of drowning. Per dose, there is at least a 1:5000 chance of myocarditis and other serious side effects. https://t.co/8Zw82M8pOc",0
1463855923491921922,anne,anne_nein,482358900,2,1171,369,RT @ehwagner: Es wird oft das Corona-Risiko für Kinder mit dem von Erwachsenen verglichen. Man sollte aber Corona bei Kindern mit ANDEREN K…,de,,2021-11-25 13:03:43.000,COVID,negative,0.00,0.00,1.00,RT @ehwagner: The corona risk for children is often compared with that of adults. But you should corona in children with OTHER K...,0
1463868288052736005,Dirk - locker bleiben 🙂,Dirk_aus_Hessen,2645583139,33,3303,3961,"RT @KlausAmend: Die Bundesregierung warnt: 
1 von 5.000 Gesunden wird durch die Impfung schwer geschädigt.
Das Risiko wegen Covid hospitali…",de,,2021-11-25 13:52:51.000,COVID,negative,0.00,0.02,0.98,"RT @KlausAmend: The German government warns: 
1 in 5,000 healthy people is severely damaged by the vaccination.
The risk due to Covid hospitali...",0
1463928699762401289,derteilzeitberliner,dtzb,71923148,64,2000,3365,"RT @PhilHackemann: Keine Ahnung, ob das noch jemanden überzeugt, aber ein Versuch ist es wert:

Risiko von COVID-19 vs. Risiko einer #Impfu…",de,Montréal,2021-11-25 17:52:55.000,COVID,negative,0.00,0.00,1.00,"RT @PhilHackemann: I dont know if this still convinces anyone, but its worth a try:

Risk of COVID-19 vs. Risk of #Impfu...",0
1463928700123193348,Janice D🇨🇦🐾,janbear105,22565926,190,1436,1046,"RT @AlexMunter: Parents: If you hear that very rare vaccine side effects are a greater risk than Covid, it's not true.
Total number of chil…",en,Eastern Shore NS,2021-11-25 17:52:55.000,COVID,negative,0.01,0.00,0.99,NULL,0
1463974009394110469,Avril Coelho 🏳️‍🌈🇪🇺⚫💜💙,AvrilCoelho,132970305,33,2453,3905,"RT @FullFact: Bad information risks lives.

The MHRA says there's *no* indication that Covid vaccines are causing miscarriages.

We fact ch…",en,"London, missing Paris & N.Y.",2021-11-25 20:52:57.000,COVID,negative,0.00,0.00,1.00,NULL,0
1464006929987129345,ℰℓℓℯղ 🥰,EMeersschaert,616520877,0,2003,194,Ik moet in een soort isolatie/quarantaine door corona omda ik een test moet laten doen door risico contact en ik zit de komende dagen alleen op mijn kamer en kga gewoon wa wenen zonder gestoord te worden en ik weet gwn nie meer of da goe of slecht is pffff…,nl,Belgium,2021-11-25 23:03:46.000,COVID,negative,0.01,0.00,0.99,I have to be in a kind of isolation/quarantine due to corona omda I have to have a test done by risk contact and I sit alone in my room for the next few days and kga just wa cry without being disturbed and I know gwn nie more whether da goe or bad is pffff...,0
1464140140419375138,Lenka Halusitzova,Lenny_H_1,1443851850130788353,36,0,23,"RT @dostalondrej: Pacient Zeman: 3x očkovaný,nakazil se COVID. Ukázková riziková skupina, ale neomezil kontakty, ač mohl (home-office, jedn…",cs,,2021-11-26 07:53:06.000,COVID,negative,0.13,0.15,0.72,"RT @dostalondrej: Patient Zeman: 3x vaccinated, infected with COVID. An exemplary risk group, but did not limit contacts, although he could (home-office, one...",0
1464140141178544151,Dogstar 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇮🇪,jasonhellawell,1618637196,1791,1507,1716,"RT @calvinrobinson: mRNA COVID vaccine linked to an increased risk of heart attack, suggests a new report backed up by cardiology research.…",en,,2021-11-26 07:53:06.000,COVID,negative,0.00,0.02,0.98,NULL,0
1464293922608402434,Mensch Marina,energisch_,192188683,62,5289,5784,"RT @risklayer: Höchste #Corona Todesfallzahl seit Anfang März 2021 heute in #Deutschland. 🖤🕯️
#Mehralseinezahl",de,Neuland,2021-11-26 18:04:11.000,COVID,negative,0.00,0.05,0.95,"RT @risklayer: Highest #Corona death toll since the beginning of March 2021 today in #Deutschland. ?????
#Mehralseinezahl",0
1464309026271944706,Sascha Krebs,SaschaKrebs,70214394,37,871,348,"RT @risklayer: Tagesendstand 26/11

Am heutigen #Freitag wurden 381 neue #Corona Todesfälle gemeldet. 🕯️🖤
7-Tage-Schnitt: 253

Dazu 72.157…",de,Mannheim,2021-11-26 19:04:12.000,COVID,negative,0.00,0.01,0.99,"RT @risklayer: Daily balance 26/11

As of todays #Freitag, 381 new #Corona deaths were reported. ?????
7-day average: 253

In addition, 72,157...",0
1464339228561711117,Erika K.,erikorn11,433356230,135,145,101,"RT @risklayer: Tagesendstand 26/11

Am heutigen #Freitag wurden 381 neue #Corona Todesfälle gemeldet. 🕯️🖤
7-Tage-Schnitt: 253

Dazu 72.157…",de,"Herne, Germany",2021-11-26 21:04:12.000,COVID,negative,0.00,0.01,0.99,"RT @risklayer: Daily balance 26/11

As of todays #Freitag, 381 new #Corona deaths were reported. ?????
7-day average: 253

In addition, 72,157...",0
1464369434064310284,Ulf Poschardt,ulfposh,1949194382,36,83696,920,"RT @AhmadMansour__: Das Risiko für psychische Auffälligkeit bei Kindern stieg von 18% vor Corona, auf ganze 31%, berichtet „Ärzteblatt“ wei…",de,berlin,2021-11-26 23:04:14.000,COVID,negative,0.00,0.01,0.99,"RT @AhmadMansour__: The risk of psychological abnormality in children rose from 18% before Corona, to as much as 31%, reports Ärzteblatt further...",0
1464381789280079875,Jane Grant,hugx4pets,266071890,6,2399,5002,"RT @MarinaC_Dyb: Portable air filters are simple, effective tools to reduce the risk of COVID-19 spread and are recommended by the CDC, EPA…",en,Derry Northern Ireland,2021-11-26 23:53:20.000,COVID,neutral,0.29,0.59,0.12,NULL,0
1464411995952885762,Thomas Kelly,ThomasK11908578,1083739768024981505,108,2092,2671,"RT @RWMaloneMD: ""Effectiveness of Covid-19 Vaccination Against Risk of Symptomatic Infection, Hospitalization, and Death Up to 9 Months: A…",en,,2021-11-27 01:53:21.000,COVID,negative,0.00,0.00,1.00,NULL,0
1464517715784261635,Jérôme Vinazza,JeromeVinazza,1337327678920273920,0,21,56,@Tantale_elatnaT @EricBillyFR @EMA_News C’est à dire que la question est assez ridicule. Vous vous êtes posé la question de l’effet du Covid pour le bébé ? La femme enceinte ? (Risque de forme grave x22),fr,,2021-11-27 08:53:27.000,COVID,negative,0.00,0.02,0.98,"@Tantale_elatnaT @EricBillyFR @EMA_News That is to say, the question is quite ridiculous. Have you asked yourself the question of the effect of Covid on the baby? The pregnant woman? (Risk of severe form x22)",0
1464532817434476547,izuru adachi,rooibosteacher,222810300,2,322,162,"RT @tnagahara1: 🚨内部告発者（トップ心臓専門医）Aseem Malhotra博士
心臓病の内部告発者がmRNA COVIDショット後の心臓発作のリスクの増加を発見したことを明らかに

https://t.co/T2t5vUUcl4",ja,大阪・豊中,2021-11-27 09:53:28.000,COVID,negative,0.00,0.03,0.97,"RT @tnagahara1: ?? whistleblower (top cardiologist) Dr Aseem Malhotra
Heart disease whistleblower reveals he found increased risk of heart attack after mRNA COVID shot

https://t.co/T2t5vUUcl4",0
1464547921337196545,Carl,collinsbraj,1449615340900585474,0,11,57,@Laura78703 @trevor8sinclair @ManWithNoLife1 Aw Laura. You talk about him doing research but you clearly haven’t done yours. Heart inflammation is a RECOGNISED side effect to covid vaccines. People are so scared to admit they could of put themselves at risk so put their heads in the sand,en,,2021-11-27 10:53:29.000,COVID,negative,0.00,0.00,1.00,NULL,0
1464641276196712450,Tripati,trpshar,388721420,0,6,18,"@msisodia Sir please don't put our children on risk. Pollution toh hai hi, Corona ka new variant bhi hai ab toh.",en,,2021-11-27 17:04:26.000,COVID,negative,0.00,0.00,1.00,NULL,0
1465018849338789899,Elena De Greg CD Time 2 Charity,ElenaDeGreg,421051570,0,1810,1521,Eigentlich wären Ihnen tote Rentner lieber kommt mir so vor nach corona Pandemie und den darauf folgenden Medien Panik und riskanten Massenimnunierungs Aktionen mit ungetesteten bis  gering  getesteten Impfstoffen und das auf Massenimpfstationen mit fraglichen Hygiene Massnahmen,de,,2021-11-28 18:04:47.000,COVID,negative,0.00,0.00,1.00,"Actually, you would rather have dead pensioners come to me after corona pandemic and the subsequent media panic and risky mass implementation actions with untested to low-tested vaccines and that on mass vaccination stations with questionable hygiene measures",0
