TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1470274902502617090,muddi 0306,TanjaSchramm5,1452033977439633409,0,0,1,@Karl_Lauterbach Warum ist das Respekt? Wir alle kämpfen tagtäglich mit dem Virus... 2 Jahre habe ich keinen Urlaub wegen corona.... Ich könnt kotzen wenn ich sowas lese.... Ich Kämpfe tagtäglich das wir geboostert werden dürfen,de,,2021-12-13 06:10:27.000,COVID,negative,0.02,0.01,0.97,@Karl_Lauterbach Why is this respect? We all struggle with the virus every day... 2 years I have no vacation because of corona.... I can puke when I read something like that.... I fight every day that we can be boosted,0
1470453371760959491,Cecil Choate,Cecil3695Cecil,1531185990,150,1127,3401,"RT @disclosetv: NEW - No more international travel for 12 to 15-year-olds without the NHS ""COVID Pass,"" UK Health Secretary Sajid Javid pro…",en,"Los Angeles, California",2021-12-13 17:59:38.000,COVID,neutral,0.01,0.99,0.00,NULL,0
1470531631299584002,René 2💚💚💚,Ren233075535,1382727986034700291,14,1343,1918,"RT @_richtig_falsch: Ein totaler Krieg?

Würde mir gefallen! Mal was anderes, als immer nur Klimawandel, Corona &amp; Fluchtursachen bekämpfen!…",de,,2021-12-13 23:10:36.000,COVID,mixed,0.20,0.11,0.69,"RT @_richtig_falsch: A total war?

Would like! Something different than always fighting climate change, corona &amp; causes of flight!...",0
1470546747868942337,Vivek,Vivek31576083,1261931566999187456,1,266,4956,"RT @punjabkesari: कोरोना का खतरा बड़ा, अमृतसर एयरपोर्ट पर 3 लोग पॉजिटिव
https://t.co/Z20NrMnMhN

#danger #corona #people #positive #Amritsa…",hi,"Delhi, Rajasthan. ",2021-12-14 00:10:40.000,COVID,negative,0.23,0.12,0.65,"RT @punjabkesari: Corona threat big, 3 people positive at Amritsar airport
https://t.co/Z20NrMnMhN

#danger #corona #people #positive #Amritsa...",0
1471060250824523777,Petra Meijers,PetraMeijers,381367771,0,671,1003,Tamelijk somber na gesprek. Weinig gesproken over ondernemerskansen. Weinig gehoord over corona-overbrugging (die 'n weerspiegeling is van 'waardering' kabinet voor zzp'ers). Weinig over realistische mogelijkheden de positie van zzp'ers sociaal én economisch te versterken.,nl,"Maastricht, the Netherlands",2021-12-15 10:11:09.000,COVID,mixed,0.45,0.17,0.38,Rather gloomy after conversation. Little talk about entrepreneurial opportunities. Little heard about corona bridging (which is a reflection of appreciation cabinet for self-employed people). Little about realistic possibilities to strengthen the position of self-employed socially and economically.,0
1471118050871050242,Yvette,Yvette63433535,1093721057041670145,181,1603,1740,RT @MishStephenson: What is the point in being vaccinated if you have to isolate for TWO weeks just for being on a flight with a covid posi…,en,,2021-12-15 14:00:50.000,COVID,neutral,0.11,0.56,0.33,NULL,0
1471148257287962626,ophorror,ophorror,1299195815617937408,3,374,4542,"RT @CDCgov: As millions travel to reunite with family members these holidays, plan a trip with safety in mind.
Free and effective COVID-19…",en,,2021-12-15 16:00:51.000,COVID,positive,0.64,0.35,0.01,NULL,0
1471150852169551873,sakamobi.com,sakamobi,112724844,2,857762,971412,"RT @sakamobi: 顎マスクを注意した50代女性に「コロナみたいな顔しやがって」と言った60代男を侮辱罪で起訴 https://t.co/8UbTP4xEDQ 

確かに飛行機でとなりにノーマスク来たら嫌だわな
席変われんし😩😩😩",ja,"Georgetown, Pulau Pinang",2021-12-15 16:11:10.000,COVID,negative,0.00,0.00,1.00,"RT @sakamobi: Accused of insulting a man in his 60s who told a woman in her 50s who had been careful with her jaw mask to look like a corona https://t.co/8UbTP4xEDQ 

I certainly dont want to come next to me on the plane.
Im not changing my seat??????",0
1471238875024662538,Christ The King FDK,FDKCTK,771770718568738816,11,291,246,"RT @DPCDSBSchools: Parents/guardians, as we prepare for the Christmas holidays, we wanted to bring to your attention some important reminde…",en,,2021-12-15 22:00:56.000,COVID,neutral,0.08,0.88,0.04,NULL,0
1471269079793213443,Cliff Russell,CliffRussell35,3400925698,584,98,197,RT @ElectionWiz: CNN BUSINESS — The CEOs of two of the nation's major airlines--American and Southwest--say they don't think wearing #masks…,en,"Hamptons, long island ",2021-12-16 00:00:58.000,COVID,neutral,0.05,0.80,0.15,NULL,0
1471286795174244352,2T GaJadiCair,2TGaJadiCair,1420212452264857604,0,60,345,"@geloraco Apa yg dinikmati?
Lha wong rakyat yg suruh bayar.
Pajak naik, sembako naik, tol naik, BBM naik, listrik naik, pak naik, pesawat naik, semua serba naik....yg nikmati cuma ente aja. PCR dari 3 juta sampai 275, katanya ga untung? Lha ente bikin PT buat PCR pada saat ada corona",in,,2021-12-16 01:11:21.000,COVID,mixed,0.67,0.13,0.20,"@geloraco What to enjoy?
Lha wong the people who told me to pay.
Taxes go up, groceries go up, tolls go up, fuel goes up, electricity goes up, pak goes up, planes go up, all goes up. Enjoy it just you. PCR from 3 million to 275, he said not profit? Lha ente make PT for PCR when there is corona",0
1471347188122873862,Shahril Shaik,shahril_shaik,4218712033,0,20,110,"akan mati ke kalau tak pergi bercuti ke luar negara??..ke dah tak berhubung sel² otak sbb corona virus ni.

#OmicronVarient 
#omicronmalaysia
#kkmm",in,,2021-12-16 05:11:20.000,COVID,negative,0.00,0.01,0.99,"will die if you dont go on holiday abroad??.. Ive been out of touch with the brain cells of the corona virus.

#OmicronVarient 
#omicronmalaysia
#kkmm",0
1471420113463218176,BAL Immigration,BAL_Immigration,437798374,0,4805,104,"#Australia has postponed the easing of entry restrictions for international inbound travelers, including students and skilled workers. Learn more: https://t.co/jonowKd9mg

#covid19 #coronavirus #omicron #globalmobility #hr",en,,2021-12-16 10:01:07.000,COVID,neutral,0.01,0.77,0.22,NULL,0
1471480528092205061,Jens Pujol M.,JensPujol,899822508,19,442,676,"RT @HuhConH: ""El pasaporte Covid es una herramienta para viajar más seguros. Los vacunados no contagian"".
""El pasaporte Covid en hostelería…",es,Barcelona/Berlin (ESP/DEU),2021-12-16 14:01:11.000,COVID,positive,0.98,0.01,0.01,"RT @HuhConH: The Covid passport is a tool for safer travel. The vaccinated do not infect.
The Covid passport in hospitality...",0
1471634167284838411,ubiquitinase 🔬💊💉,labgremlin,805224190261526528,1157,20,442,"RT @ThePlanetaryGuy: This is what it looks like to fly through the Sun's corona.

We've never seen this before—but the Parker Solar Probe d…",en,,2021-12-17 00:11:41.000,COVID,negative,0.04,0.44,0.52,NULL,0
1471797687997587460,bolt,boateng_og,878656134,83,3702,900,"RT @instablog9ja: COVID-19: Nigerian travelers narrate their alleged ordeal in Ghana

1/2 https://t.co/Tts2s8Dgf4",en,,2021-12-17 11:01:28.000,COVID,negative,0.00,0.06,0.94,NULL,0
1471827893709799432,Henry Rulon,Hrulon4,237956500,37,80,554,RT @PrisonPlanet: A resident doctor on CNN told viewers Thursday that they should all be wearing masks at home around other family members…,en,Denver,2021-12-17 13:01:29.000,COVID,neutral,0.03,0.93,0.04,NULL,0
1471918509613633542,Ben Mutzabaugh,benmutzabaugh,15811202,0,175032,1227,BREAKING: Southwest CEO Gary Kelly tests positive for COVID-19 after unmasked Senate hearing. Brief post out here; TPG's @David_Slotnick working on updates to the story. : https://t.co/E2fjQnR4M6 #airlines,en,"Washington, DC",2021-12-17 19:01:34.000,COVID,positive,0.51,0.45,0.04,NULL,0
1472024237493862409,Jenna Fullmer,jennafullmer,237559016,442,260,1484,"RT @DailyJLee: I'm the jerk who keeps refusing to go inside to birthday parties and holidays, and wearing an N95, surgical and a buff every…",en,"Washington, DC",2021-12-18 02:01:41.000,COVID,negative,0.00,0.00,1.00,NULL,0
1472084650369556483,Louise,DrillSargentLou,2249491345,30,385,226,RT @SkyNews: COVID-19: France bans British tourists over Omicron fears in 'hammer blow' to travel industry https://t.co/grzXA8VHOb,en,,2021-12-18 06:01:45.000,COVID,negative,0.00,0.31,0.69,NULL,0
1472102374009237508,Indore News,IndoreNewsLive,1013052436972359681,0,1276,214,"दुबई आने-जाने वाले यात्रियों के लिए एयरपोर्ट पर होने वाली कोरोना जांच में 300 रुपए भले ही कम कर दिए हों, लेकिन एयरपोर्ट पर कोरोना की सभी चार बार होने वाली जांचों का खर्च जोड़ें तो 5960 रुपए होते हैं।
. 
#coronaexamination #corona #covid #Dubai #coronachecks https://t.co/xtQRLje6b9",hi,"Indore, India",2021-12-18 07:12:10.000,COVID,neutral,0.05,0.93,0.02,"300 in the corona check at the airport for passengers travelling to and from Dubai, but adding the cost of all the four corona checks at the airport is Rs. 5960.
. 
#coronaexamination #corona #covid #Dubai #coronachecks https://t.co/xtQRLje6b9",1
1472132599258947586,🕷イサミちゃん🐺,ISM802_778,1314826207108554754,7,375,912,"RT @KAERUSTUDIO: 【ZUMZUM FES】前売チケット発売中！
少なくなってきてますのでお早めに

ZUMZUM FES
1月10日(月・祝) 
at ZEPP Namba　(大阪市)

RED SPIDER
HAN-KUN
APOLLO
DOZAN11
KEN…",ja,,2021-12-18 09:12:17.000,COVID,neutral,0.10,0.86,0.04,"RT @KAERUSTUDIO: [ZUMZUM FES] Advance tickets now on sale!
Its getting less and less, so hurry up.

ZUMZUM FES
January 10 (Monday, National Holiday) 
at ZEPP Namba (Osaka)

RED SPIDER
HAN-KUN
APOLLO
DOZAN11
KEN...",0
1472250778895192069,#HaitianLivesMatter,MicrophoneJones,32447918,6666,762,1539,RT @OfficialEDC_: COVID turning it up a notch before people try to enjoy the holidays with their families: https://t.co/Flqbkor2Ca,en,"Trenton, NJ",2021-12-18 17:01:53.000,COVID,positive,0.96,0.04,0.00,NULL,0
1472280985723146244,Charles Cross,charlescross01,23342407,1,1167,1890,"RT @carphunter7124: @charlescross01 @PrisonPlanet Average age 27, healthcare system, lol what healthcare system, and no we didn't believe t…",en,United Kingdom,2021-12-18 19:01:55.000,COVID,positive,0.84,0.12,0.04,NULL,0
1472283617133015040,Theo de Jong,ThDeJong2,1338588615836913668,1,135,177,"RT @scoozie73: harde lockdown in Nederland, bijna alles moet op slot maar je mag wel op vakantie gaan ... mafkees!
#lockdown #corona  #coro…",nl,"miasto bez PiS ❗,  PL✌",2021-12-18 19:12:22.000,COVID,negative,0.00,0.00,1.00,"RT @scoozie73: hard lockdown in the Netherlands, almost everything has to be locked but you can go on holiday ... crazy!
#lockdown #corona #coro...",0
1472328913091284992,Adrian Corona,The__Corona,929048826,9801,773,749,"RT @REALMizkif: GIVING AWAY 3 ANIMAL CROSSING NINTENDO SWITCHES FOR THE HOLIDAYS 🎁🎁🎁

ALL YOU HAVE TO DO IS:
♻️ RETWEET 
🤝 FOLLOW @REALMizk…",en,"New York, NY",2021-12-18 22:12:22.000,COVID,neutral,0.01,0.97,0.02,NULL,0
1472344038212780038,Παύλος Κουρτίδης,OnlyMyWayWorks,1151079635800735745,0,321,125,"@PrisonPlanet She dies from Heartattack but it was the ""deadly"" Corona...aha okay...!",en,,2021-12-18 23:12:28.000,COVID,negative,0.04,0.01,0.95,NULL,0
1472462221217198081,MENAFN Business,MENAFN,65910734,0,1801,18,Bangladesh - Japan ready for post-Covid smart travel option https://t.co/9T6H0wI4cU https://t.co/65DvAGKClD,en,,2021-12-19 07:02:05.000,COVID,neutral,0.22,0.78,0.00,NULL,0
1472537737135894534,Donbabsking,Lildonkin,1280964595,2,1257,4995,RT @Sassy_Funke: The hardest thing I did today was test for COVID at Kotoka Intl Airport (my heart was beating 😂😂 #riskythings) - not knowi…,en,Ghana,2021-12-19 12:02:09.000,COVID,negative,0.00,0.00,1.00,NULL,0
1472567946799050756,CB,kc_boyer,1162774580395687937,8,285,714,RT @12News: Southwest Airlines CEO tested positive for COVID-19 just came days after he testified before a Senate committee suggesting that…,en,USA,2021-12-19 14:02:12.000,COVID,neutral,0.32,0.49,0.19,NULL,0
1472613253809422338,Mike,crazycdn123,781696403718287360,30,960,1311,"RT @JordanSchachtel: ""NIH director urges vaccinated Americans to get Covid booster shots to curb breakthrough infections over holidays""
htt…",en,,2021-12-19 17:02:14.000,COVID,neutral,0.02,0.73,0.25,NULL,0
1472718973003132929,Curtis Pashelka,CurtisPashelka,614759189,0,10109,2102,"*story updated* NHL postpones 12 games, including two Sharks games, over COVID travel concerns
 https://t.co/wYlcMuplfS via @mercnews",en,"San Jose, CA",2021-12-20 00:02:19.000,COVID,neutral,0.00,0.94,0.06,NULL,0
1472734077161771009,Rachel Bergen,Rbergen21,158990303,2,519,1842,RT @NHLdotcom: The NHL announced Sunday that cross-border games will be postponed through the holiday break because of COVID-19 concerns.…,en,,2021-12-20 01:02:20.000,COVID,neutral,0.02,0.55,0.43,NULL,0
1472824695045214213,SouthwestSucksBoycottSWAir,BoycottSWAir,1224078963015913476,0,571,4996,"RT @Todds1964: @SouthwestAir Great, you can win some thing on an airline with a CEO that doesn't believe in wearing a mask on his airplanes…",en,"No DMs Please - No EEs Please ",2021-12-20 07:02:25.000,COVID,positive,0.92,0.07,0.01,NULL,0
1472870003426926598,Ronald Buckley,B46Ronald,1449335439815581697,0,0,0,"France about 6 times the size of England with about the same population and have banned all flights into France from many countries, so it follows that England is about 6 times at risk from spreading COVID. Why des our government NOT BAN all flights into the UK??",en,,2021-12-20 10:02:28.000,COVID,mixed,0.34,0.07,0.59,NULL,0
1472990832630263813,Jonna 🇺🇸🌊,JonnaChissus,804035329422262272,0,8862,9744,@welcomehier @ElectricChimp @edyong209 By your logic people who get on a plane with covid should be charged with a federal crime since smoking on a plane is a federal crime.,en,PNW,2021-12-20 18:02:36.000,COVID,negative,0.00,0.00,1.00,NULL,0
1473051245254488066,I am Lisa,picola1922,230781635,6,892,1428,"RT @RepSusanWild: I know that this new spike in COVID-19 cases is frustrating, especially before the holidays. But please remember to be ki…",en,,2021-12-20 22:02:39.000,COVID,negative,0.00,0.00,1.00,NULL,0
1473204890478460931,#9Cole🛡⚔🛡💙,Mike_9Cole,3569205796,421,1024,1160,"RT @KrischkeBen: In #Muenchen, las ich soeben, brauchen Kinder ab 6 Jahren an Weihnachten einen negativen Test, um mit Bus, Tram oder U-Bah…",de,"Brandenburg, Deutschland",2021-12-21 08:13:11.000,COVID,negative,0.00,0.01,0.99,"RT @KrischkeBen: In #Muenchen, I just read, children from the age of 6 need a negative test at Christmas to travel by bus, tram or subway.",0
1473368441176350726,Kaitlin Lewis,kblewey,2398692728,1,333,349,"RT @FlyerNews: UD recently emailed its staff and students advising all to “Be COVID-19 conscious during holiday, semester break”. Be sure t…",en,"Cincinnati, OH",2021-12-21 19:03:04.000,COVID,neutral,0.02,0.86,0.12,NULL,0
1473416348214702083,Trots NL,nl_trots,1472240000377004037,29,3,8,RT @thierrybaudet: Geweldige speech @Frederik_Jansen ! Maakt kabinetsbeleid inzake corona met de grond gelijk! 👍🏻👍🏻💪🏻💪🏻 #FVD https://t.co/q…,nl,,2021-12-21 22:13:26.000,COVID,positive,1.00,0.00,0.00,RT @thierrybaudet: Great speech @Frederik_Jansen ! Raze cabinet policy on corona to the ground! ???????????????? #FVD https://t.co/q...,0
1473612690455212034,Revieraufsicht,revieraufsicht,1085634038474395648,2,1489,89,"RT @Nacktmagazin: Corona-Fallzahlen      Meine Leberwerte
                                🤝
  Massiver Anstieg nach den Feiertagen",de,Königreich Bayern,2021-12-22 11:13:38.000,COVID,neutral,0.24,0.68,0.08,"RT @Nacktmagazin: Corona Case Numbers My Liver Values
                                ??
  Massive increase after the holidays",0
1473718415198142475,Bob Kelzow,BobKelzow,913003427608875008,0,342,346,"@dgohla @tabouchadi home Office-Pflicht, impftermine VERGEBEN, nationaler Feiertag+impftermin, corona-Tests via Post (wie in AT), Impfpflicht... 

Einen echten Lockdown wie in Frankreich hat es in Deutschland btw auch noch nicht gegeben.",de,"Bernau bei Berlin, Deutschland",2021-12-22 18:13:45.000,COVID,neutral,0.07,0.77,0.16,"@dgohla @tabouchadi home office obligation, vaccination dates TAKEN, national holiday + vaccination date, corona tests via post (as in AT), vaccination obligation... 

A real lockdown like in France has not yet existed in Germany btw.",0
1473851837220634624,Nemo,mirpod,3619041,2910,1156,1541,"RT @PrisonPlanet: Scandal in Germany.

The left-wing Mayor of Hamburg was caught lying to justify discrimination against the unjabbed.

He…",en,MARS,2021-12-23 03:03:55.000,COVID,mixed,0.14,0.16,0.70,NULL,0
